timestamp,Discharge Pressure(psi),Average Amps(Amps),Intake Temperature(F),Drive Frequency(Hz),Motor Temperature(F),Intake Pressure(psi),State
19/11/2022 9:36:00 PM,790,32,79,0,74,658,CLEAR
19/11/2022 9:39:00 PM,838,25,75,12,80,634,CLEAR
19/11/2022 9:39:00 PM,838,25,75,12,80,634,CLEAR
19/11/2022 9:43:00 PM,838,25,75,12,80,634,CLEAR
19/11/2022 9:44:00 PM,838,25,75,12,80,634,CLEAR
19/11/2022 9:46:00 PM,755,690,60,55,110,1045,CLEAR
19/11/2022 9:46:00 PM,755,690,60,55,110,1045,CLEAR
19/11/2022 9:53:00 PM,755,690,60,55,110,1045,CLEAR
19/11/2022 10:13:00 PM,655,572,65,64,115,1185,HI
19/11/2022 10:32:00 PM,668,554,60,56,110,1210,CLEAR
19/11/2022 10:52:00 PM,743,545,59,64,105,1203,CLEAR
19/11/2022 10:58:00 PM,637,564,63,61,95,1263,CLEAR
19/11/2022 10:59:00 PM,637,564,63,61,95,1263,CLEAR
19/11/2022 11:00:00 PM,637,564,63,61,95,1263,CLEAR
19/11/2022 11:00:00 PM,637,564,63,61,95,1263,CLEAR
19/11/2022 11:13:00 PM,656,597,56,62,105,1266,CLEAR
19/11/2022 11:33:00 PM,666,525,56,55,115,1214,HI
19/11/2022 11:39:00 PM,660,557,59,60,108,1186,CLEAR
19/11/2022 11:40:00 PM,646,567,60,61,101,1199,CLEAR
19/11/2022 11:41:00 PM,646,567,60,61,101,1199,CLEAR
19/11/2022 11:41:00 PM,646,567,60,61,101,1199,CLEAR
19/11/2022 11:53:00 PM,685,520,65,62,106,1109,CLEAR
20/11/2022 12:05:00 AM,670,517,68,62,116,1125,HI
20/11/2022 12:13:00 AM,625,465,58,55,113,1140,HI
20/11/2022 12:17:00 AM,708,460,59,55,101,1214,CLEAR
20/11/2022 12:27:00 AM,629,495,66,63,110,1263,CLEAR
20/11/2022 12:31:00 AM,693,532,66,55,113,1156,CLEAR
20/11/2022 12:33:00 AM,693,532,66,55,113,1156,CLEAR
20/11/2022 12:50:00 AM,630,485,59,56,110,1138,CLEAR
20/11/2022 12:53:00 AM,1431,715,58,58,105,1164,CLEAR
20/11/2022 1:12:00 AM,1633,605,66,62,98,1306,CLEAR
20/11/2022 1:31:00 AM,1456,590,64,56,110,1139,CLEAR
20/11/2022 1:32:00 AM,1506,572,63,57,111,1321,CLEAR
20/11/2022 1:32:00 AM,1506,572,63,57,111,1321,CLEAR
20/11/2022 1:33:00 AM,1506,572,63,57,111,1321,CLEAR
20/11/2022 1:53:00 AM,1616,595,65,55,113,1250,CLEAR
20/11/2022 2:12:00 AM,1628,582,56,60,108,1208,CLEAR
20/11/2022 2:13:00 AM,1628,582,56,60,108,1208,CLEAR
20/11/2022 2:13:00 AM,1628,582,56,60,108,1208,CLEAR
20/11/2022 2:14:00 AM,1628,582,56,60,108,1208,CLEAR
20/11/2022 2:33:00 AM,1531,592,56,62,103,1293,CLEAR
20/11/2022 2:53:00 AM,1446,497,59,55,111,1141,CLEAR
20/11/2022 2:54:00 AM,1446,497,59,55,111,1141,CLEAR
20/11/2022 2:54:00 AM,1430,545,55,62,106,1121,CLEAR
20/11/2022 2:55:00 AM,1430,545,55,62,106,1121,CLEAR
20/11/2022 3:09:00 AM,1495,540,56,62,106,1256,CLEAR
20/11/2022 3:31:00 AM,1373,470,66,58,98,1139,CLEAR
20/11/2022 3:33:00 AM,1373,470,66,58,98,1139,CLEAR
20/11/2022 3:35:00 AM,1373,470,66,58,98,1139,CLEAR
20/11/2022 3:52:00 AM,1425,447,60,62,100,1045,CLEAR
20/11/2022 3:52:00 AM,1425,447,60,62,100,1045,CLEAR
20/11/2022 4:04:00 AM,1356,484,55,61,110,1170,CLEAR
20/11/2022 4:05:00 AM,705,35,64,57,113,1064,CLEAR
20/11/2022 4:05:00 AM,705,35,64,57,113,1064,CLEAR
20/11/2022 4:06:00 AM,705,35,64,57,113,1064,CLEAR
20/11/2022 4:12:00 AM,750,40,60,57,108,1048,CLEAR
20/11/2022 4:33:00 AM,699,37,58,56,106,1175,CLEAR
20/11/2022 4:45:00 AM,751,35,58,57,96,1191,CLEAR
20/11/2022 4:45:00 AM,751,35,58,57,96,1191,CLEAR
20/11/2022 4:46:00 AM,683,37,64,57,116,1031,CLEAR
20/11/2022 4:47:00 AM,683,37,64,57,116,1031,CLEAR
20/11/2022 4:53:00 AM,683,37,64,57,116,1031,CLEAR
20/11/2022 5:13:00 AM,745,40,56,60,100,1091,CLEAR
20/11/2022 5:26:00 AM,625,35,64,50,81,1438,HI
20/11/2022 5:27:00 AM,625,35,64,50,81,1438,HI
20/11/2022 5:33:00 AM,736,32,66,56,81,1245,CLEAR
20/11/2022 5:53:00 AM,823,34,71,0,101,108,CLEAR
20/11/2022 6:07:00 AM,875,30,78,0,83,706,CLEAR
20/11/2022 6:08:00 AM,875,30,78,0,83,706,CLEAR
20/11/2022 6:10:00 AM,875,30,78,0,83,706,CLEAR
20/11/2022 6:11:00 AM,875,30,78,0,83,706,CLEAR
20/11/2022 6:13:00 AM,893,27,79,28,73,637,CLEAR
20/11/2022 6:14:00 AM,893,27,79,28,73,637,CLEAR
20/11/2022 6:15:00 AM,893,27,79,28,73,637,CLEAR
20/11/2022 6:17:00 AM,893,27,79,28,73,637,CLEAR
20/11/2022 6:18:00 AM,893,27,79,28,73,637,CLEAR
20/11/2022 6:19:00 AM,756,619,63,54,108,1131,CLEAR
20/11/2022 6:33:00 AM,695,670,65,64,103,1074,CLEAR
20/11/2022 6:52:00 AM,713,645,66,61,101,1249,CLEAR
20/11/2022 7:12:00 AM,728,575,56,60,105,1096,CLEAR
20/11/2022 7:18:00 AM,744,532,56,56,101,1164,CLEAR
20/11/2022 7:18:00 AM,744,532,56,56,101,1164,CLEAR
20/11/2022 7:19:00 AM,744,532,56,56,101,1164,CLEAR
20/11/2022 7:20:00 AM,744,532,56,56,101,1164,CLEAR
20/11/2022 7:33:00 AM,676,610,58,56,106,1313,CLEAR
20/11/2022 7:53:00 AM,701,612,61,64,100,1250,CLEAR
20/11/2022 7:59:00 AM,600,509,60,56,106,1180,CLEAR
20/11/2022 8:00:00 AM,670,504,64,60,106,1225,CLEAR
20/11/2022 8:01:00 AM,670,504,64,60,106,1225,CLEAR
20/11/2022 8:13:00 AM,654,549,56,62,108,1226,CLEAR
20/11/2022 8:25:00 AM,630,509,66,60,101,1111,CLEAR
20/11/2022 8:29:00 AM,630,509,66,60,101,1111,CLEAR
20/11/2022 8:33:00 AM,700,477,60,60,113,1166,CLEAR
20/11/2022 8:40:00 AM,695,480,60,61,101,1138,CLEAR
20/11/2022 8:51:00 AM,663,475,60,62,111,1134,CLEAR
20/11/2022 8:53:00 AM,663,475,60,62,111,1134,CLEAR
20/11/2022 9:09:00 AM,684,532,65,62,106,1254,CLEAR
20/11/2022 9:13:00 AM,635,505,65,57,105,1198,CLEAR
20/11/2022 9:27:00 AM,1563,703,65,54,116,1136,CLEAR
20/11/2022 9:32:00 AM,1563,703,65,54,116,1136,CLEAR
20/11/2022 9:50:00 AM,1456,661,66,58,111,1100,CLEAR
20/11/2022 9:51:00 AM,1456,661,66,58,111,1100,CLEAR
20/11/2022 9:52:00 AM,1456,661,66,58,111,1100,CLEAR
20/11/2022 9:52:00 AM,1456,661,66,58,111,1100,CLEAR
20/11/2022 10:13:00 AM,1488,574,66,56,98,1308,CLEAR
20/11/2022 10:32:00 AM,1678,550,58,61,111,1096,CLEAR
20/11/2022 10:33:00 AM,1678,550,58,61,111,1096,CLEAR
20/11/2022 10:53:00 AM,1571,574,64,56,111,1301,CLEAR
20/11/2022 11:13:00 AM,1531,515,65,60,106,1196,CLEAR
20/11/2022 11:14:00 AM,1663,554,55,54,98,1306,CLEAR
20/11/2022 11:14:00 AM,1663,554,55,54,98,1306,CLEAR
20/11/2022 11:25:00 AM,1410,570,60,57,116,1214,CLEAR
20/11/2022 11:28:00 AM,1410,570,60,57,116,1214,CLEAR
20/11/2022 11:33:00 AM,1488,505,56,54,103,1141,CLEAR
20/11/2022 11:46:00 AM,1593,457,66,55,116,1093,CLEAR
20/11/2022 11:53:00 AM,1541,485,59,62,101,1198,CLEAR
20/11/2022 11:57:00 AM,1541,485,59,62,101,1198,CLEAR
20/11/2022 12:07:00 PM,1511,480,64,61,110,1243,CLEAR
20/11/2022 12:12:00 PM,1353,524,66,56,100,1076,CLEAR
20/11/2022 12:23:00 PM,1520,529,55,62,103,1149,CLEAR
20/11/2022 12:24:00 PM,1520,529,55,62,103,1149,CLEAR
20/11/2022 12:25:00 PM,1520,529,55,62,103,1149,CLEAR
20/11/2022 12:25:00 PM,1335,515,65,62,103,1034,CLEAR
20/11/2022 12:32:00 PM,1335,515,65,62,103,1034,CLEAR
20/11/2022 12:53:00 PM,789,35,65,55,116,1195,CLEAR
20/11/2022 1:05:00 PM,818,40,60,54,108,1256,CLEAR
20/11/2022 1:05:00 PM,818,40,60,54,108,1256,CLEAR
20/11/2022 1:06:00 PM,818,40,60,54,108,1256,CLEAR
20/11/2022 1:13:00 PM,748,37,55,58,116,1095,CLEAR
20/11/2022 1:33:00 PM,701,41,64,64,111,1296,CLEAR
20/11/2022 1:46:00 PM,602,39,60,56,88,1256,CLEAR
20/11/2022 1:46:00 PM,602,39,60,56,88,1256,CLEAR
20/11/2022 1:47:00 PM,602,39,60,56,88,1256,CLEAR
20/11/2022 1:53:00 PM,708,37,66,56,78,1245,CLEAR
20/11/2022 2:09:00 PM,669,40,60,55,81,1468,HI
20/11/2022 2:33:00 PM,750,30,79,0,76,622,CLEAR
20/11/2022 2:39:00 PM,860,35,81,0,74,725,CLEAR
20/11/2022 2:39:00 PM,860,35,81,0,74,725,CLEAR
20/11/2022 2:42:00 PM,758,22,80,11,71,708,CLEAR
20/11/2022 2:42:00 PM,758,22,80,11,71,708,CLEAR
20/11/2022 2:46:00 PM,758,22,80,11,71,708,CLEAR
20/11/2022 2:47:00 PM,758,22,80,11,71,708,CLEAR
20/11/2022 2:49:00 PM,714,658,60,56,110,1145,CLEAR
20/11/2022 2:49:00 PM,714,658,60,56,110,1145,CLEAR
20/11/2022 2:52:00 PM,714,658,60,56,110,1145,CLEAR
20/11/2022 3:12:00 PM,750,622,58,57,110,1181,CLEAR
20/11/2022 3:33:00 PM,655,641,63,61,116,1171,HI
20/11/2022 3:38:00 PM,655,641,63,61,116,1171,HI
20/11/2022 3:38:00 PM,655,641,63,61,116,1171,HI
20/11/2022 3:53:00 PM,695,582,56,66,98,1155,CLEAR
20/11/2022 4:13:00 PM,714,525,63,64,113,1164,CLEAR
20/11/2022 4:18:00 PM,610,580,56,63,101,1191,CLEAR
20/11/2022 4:19:00 PM,610,580,56,63,101,1191,CLEAR
20/11/2022 4:20:00 PM,610,580,56,63,101,1191,CLEAR
20/11/2022 4:33:00 PM,637,575,58,55,103,1149,CLEAR
20/11/2022 4:53:00 PM,694,494,66,56,105,1336,CLEAR
20/11/2022 5:10:00 PM,675,507,66,58,115,1233,CLEAR
20/11/2022 5:13:00 PM,711,467,58,66,98,1160,CLEAR
20/11/2022 5:32:00 PM,663,510,64,62,106,1126,CLEAR
20/11/2022 5:49:00 PM,605,519,64,56,103,1295,HI
20/11/2022 5:52:00 PM,648,457,65,54,108,1336,HI
20/11/2022 6:10:00 PM,1485,640,60,58,110,1155,CLEAR
20/11/2022 6:11:00 PM,1485,640,60,58,110,1155,CLEAR
20/11/2022 6:12:00 PM,1485,640,60,58,110,1155,CLEAR
20/11/2022 6:13:00 PM,1485,640,60,58,110,1155,CLEAR
20/11/2022 6:33:00 PM,1681,565,66,64,101,1300,CLEAR
20/11/2022 6:51:00 PM,1533,640,63,54,108,1143,CLEAR
20/11/2022 6:52:00 PM,1406,614,63,56,113,1283,HI
20/11/2022 6:53:00 PM,1406,614,63,56,113,1283,HI
20/11/2022 7:13:00 PM,1600,522,61,62,113,1331,HI
20/11/2022 7:33:00 PM,1586,605,59,55,100,1219,CLEAR
20/11/2022 7:34:00 PM,1586,605,59,55,100,1219,CLEAR
20/11/2022 7:34:00 PM,1586,605,59,55,100,1219,CLEAR
20/11/2022 7:53:00 PM,1481,515,56,55,106,1213,CLEAR
20/11/2022 7:55:00 PM,1481,515,56,55,106,1213,CLEAR
20/11/2022 7:57:00 PM,1481,515,56,55,106,1213,CLEAR
20/11/2022 8:13:00 PM,1546,534,60,62,101,1306,CLEAR
20/11/2022 8:22:00 PM,1585,457,59,64,96,1080,CLEAR
20/11/2022 8:27:00 PM,1495,452,59,57,116,1133,CLEAR
20/11/2022 8:32:00 PM,1495,452,59,57,116,1133,CLEAR
20/11/2022 8:43:00 PM,1521,465,59,60,108,1181,CLEAR
20/11/2022 8:44:00 PM,1521,465,59,60,108,1181,CLEAR
20/11/2022 8:52:00 PM,1401,495,60,63,110,1140,CLEAR
20/11/2022 9:05:00 PM,675,37,64,62,105,1104,CLEAR
20/11/2022 9:13:00 PM,795,40,60,62,101,1031,CLEAR
20/11/2022 9:24:00 PM,750,43,65,60,108,1058,CLEAR
20/11/2022 9:25:00 PM,750,43,65,60,108,1058,CLEAR
20/11/2022 9:25:00 PM,750,43,65,60,108,1058,CLEAR
20/11/2022 9:33:00 PM,643,32,58,57,108,1269,CLEAR
20/11/2022 9:53:00 PM,801,40,66,54,100,1201,CLEAR
20/11/2022 10:06:00 PM,856,39,65,62,111,1115,CLEAR
20/11/2022 10:07:00 PM,856,39,65,62,111,1115,CLEAR
20/11/2022 10:13:00 PM,856,39,65,62,111,1115,CLEAR
20/11/2022 10:33:00 PM,775,35,63,51,86,1503,CLEAR
20/11/2022 10:53:00 PM,788,30,80,47,116,1345,HI
20/11/2022 11:10:00 PM,760,29,74,0,76,685,CLEAR
20/11/2022 11:11:00 PM,760,29,74,0,76,685,CLEAR
20/11/2022 11:12:00 PM,760,29,74,0,76,685,CLEAR
20/11/2022 11:13:00 PM,760,29,74,0,76,685,CLEAR
20/11/2022 11:14:00 PM,760,29,74,0,76,685,CLEAR
20/11/2022 11:16:00 PM,884,30,69,28,81,713,CLEAR
20/11/2022 11:17:00 PM,884,30,69,28,81,713,CLEAR
20/11/2022 11:17:00 PM,884,30,69,28,81,713,CLEAR
20/11/2022 11:18:00 PM,884,30,69,28,81,713,CLEAR
20/11/2022 11:20:00 PM,884,30,69,28,81,713,CLEAR
20/11/2022 11:21:00 PM,884,30,69,28,81,713,CLEAR
20/11/2022 11:22:00 PM,744,580,66,62,98,1060,CLEAR
20/11/2022 11:32:00 PM,695,622,66,63,108,1135,CLEAR
20/11/2022 11:53:00 PM,645,540,66,55,106,1208,CLEAR
20/11/2022 11:58:00 PM,645,540,66,55,106,1208,CLEAR
20/11/2022 11:58:00 PM,759,645,59,56,103,1114,CLEAR
21/11/2022 12:13:00 AM,738,537,55,55,100,1275,CLEAR
21/11/2022 12:33:00 AM,668,515,64,56,106,1239,CLEAR
21/11/2022 12:38:00 AM,630,552,56,55,106,1290,HI
21/11/2022 12:39:00 AM,630,552,56,55,106,1290,HI
21/11/2022 12:40:00 AM,630,552,56,55,106,1290,HI
21/11/2022 12:53:00 AM,658,569,60,56,108,1140,CLEAR
21/11/2022 1:09:00 AM,620,554,55,55,108,1170,CLEAR
21/11/2022 1:33:00 AM,654,485,60,64,96,1338,HI
21/11/2022 1:42:00 AM,718,515,65,64,118,1171,CLEAR
21/11/2022 1:52:00 AM,610,512,64,62,113,1155,HI
21/11/2022 1:53:00 AM,653,464,66,64,100,1154,CLEAR
21/11/2022 2:04:00 AM,649,499,58,62,100,1215,CLEAR
21/11/2022 2:12:00 AM,705,464,65,60,101,1341,CLEAR
21/11/2022 2:15:00 AM,705,464,65,60,101,1341,CLEAR
21/11/2022 2:25:00 AM,639,450,64,56,108,1356,HI
21/11/2022 2:29:00 AM,639,450,64,56,108,1356,HI
21/11/2022 2:30:00 AM,1621,625,66,62,108,1320,CLEAR
21/11/2022 2:30:00 AM,1621,625,66,62,108,1320,CLEAR
21/11/2022 2:31:00 AM,1621,625,66,62,108,1320,CLEAR
21/11/2022 2:33:00 AM,1621,625,66,62,108,1320,CLEAR
21/11/2022 2:53:00 AM,1526,637,65,56,103,1303,CLEAR
21/11/2022 3:11:00 AM,1418,562,64,58,113,1181,CLEAR
21/11/2022 3:12:00 AM,1685,532,59,63,101,1180,CLEAR
21/11/2022 3:13:00 AM,1685,532,59,63,101,1180,CLEAR
21/11/2022 3:33:00 AM,1598,587,66,56,98,1303,CLEAR
21/11/2022 3:52:00 AM,1653,612,63,56,98,1139,CLEAR
21/11/2022 3:53:00 AM,1653,612,63,56,98,1139,CLEAR
21/11/2022 3:54:00 AM,1653,612,63,56,98,1139,CLEAR
21/11/2022 4:13:00 AM,1491,537,61,57,118,1234,CLEAR
21/11/2022 4:32:00 AM,1478,530,63,63,108,1163,CLEAR
21/11/2022 4:35:00 AM,1478,530,63,63,108,1163,CLEAR
21/11/2022 4:38:00 AM,1478,530,63,63,108,1163,CLEAR
21/11/2022 4:50:00 AM,1635,472,65,62,103,1245,CLEAR
21/11/2022 4:52:00 AM,1558,537,55,62,101,1225,CLEAR
21/11/2022 4:53:00 AM,1558,537,55,62,101,1225,CLEAR
21/11/2022 5:02:00 AM,1625,462,60,57,96,1175,CLEAR
21/11/2022 5:03:00 AM,1625,462,60,57,96,1175,CLEAR
21/11/2022 5:04:00 AM,1625,462,60,57,96,1175,CLEAR
21/11/2022 5:05:00 AM,1625,462,60,57,96,1175,CLEAR
21/11/2022 5:13:00 AM,1416,520,65,54,113,1108,CLEAR
21/11/2022 5:33:00 AM,1561,485,65,57,108,1051,CLEAR
21/11/2022 5:44:00 AM,756,35,58,56,96,1155,CLEAR
21/11/2022 5:45:00 AM,756,35,58,56,96,1155,CLEAR
21/11/2022 5:46:00 AM,756,35,58,56,96,1155,CLEAR
21/11/2022 5:53:00 AM,649,40,65,61,111,1131,CLEAR
21/11/2022 6:13:00 AM,734,41,63,62,106,1071,CLEAR
21/11/2022 6:25:00 AM,785,39,55,58,101,1080,CLEAR
21/11/2022 6:26:00 AM,785,39,55,58,101,1080,CLEAR
21/11/2022 6:26:00 AM,785,39,55,58,101,1080,CLEAR
21/11/2022 6:33:00 AM,785,39,55,58,101,1080,CLEAR
21/11/2022 6:53:00 AM,705,35,58,56,88,1328,CLEAR
21/11/2022 7:12:00 AM,806,32,65,50,91,1531,CLEAR
21/11/2022 7:32:00 AM,770,32,83,0,78,634,CLEAR
21/11/2022 7:35:00 AM,770,32,83,0,78,634,CLEAR
21/11/2022 7:36:00 AM,770,32,83,0,78,634,CLEAR
21/11/2022 7:37:00 AM,770,32,83,0,78,634,CLEAR
21/11/2022 7:37:00 AM,885,30,81,0,86,656,CLEAR
21/11/2022 7:42:00 AM,885,30,81,0,86,656,CLEAR
21/11/2022 7:42:00 AM,885,30,81,0,86,656,CLEAR
21/11/2022 7:45:00 AM,910,22,80,14,81,625,CLEAR
21/11/2022 7:45:00 AM,910,22,80,14,81,625,CLEAR
21/11/2022 7:49:00 AM,910,22,80,14,81,625,CLEAR
21/11/2022 7:50:00 AM,910,22,80,14,81,625,CLEAR
21/11/2022 7:52:00 AM,680,665,56,54,106,1230,CLEAR
21/11/2022 7:53:00 AM,680,665,56,54,106,1230,CLEAR
21/11/2022 8:13:00 AM,695,572,58,56,106,1123,CLEAR
21/11/2022 8:17:00 AM,676,589,65,62,103,1071,CLEAR
21/11/2022 8:18:00 AM,676,589,65,62,103,1071,CLEAR
21/11/2022 8:18:00 AM,676,589,65,62,103,1071,CLEAR
21/11/2022 8:33:00 AM,695,620,61,62,101,1143,CLEAR
21/11/2022 8:53:00 AM,735,559,65,64,96,1270,CLEAR
21/11/2022 8:58:00 AM,620,562,59,62,98,1293,HI
21/11/2022 8:59:00 AM,620,562,59,62,98,1293,HI
21/11/2022 8:59:00 AM,620,562,59,62,98,1293,HI
21/11/2022 9:13:00 AM,684,617,58,58,100,1088,CLEAR
21/11/2022 9:33:00 AM,646,515,64,57,103,1215,CLEAR
21/11/2022 9:53:00 AM,658,499,60,56,98,1209,CLEAR
21/11/2022 10:04:00 AM,655,522,55,62,113,1209,HI
21/11/2022 10:12:00 AM,688,550,56,62,118,1340,HI
21/11/2022 10:31:00 AM,640,534,65,63,105,1269,CLEAR
21/11/2022 10:32:00 AM,640,534,65,63,105,1269,CLEAR
21/11/2022 10:41:00 AM,710,537,66,62,115,1318,HI
21/11/2022 10:44:00 AM,710,537,66,62,115,1318,HI
21/11/2022 10:50:00 AM,607,502,61,57,111,1105,CLEAR
21/11/2022 10:51:00 AM,643,425,64,57,108,1210,CLEAR
21/11/2022 10:53:00 AM,643,425,64,57,108,1210,CLEAR
21/11/2022 11:13:00 AM,1726,609,60,56,106,1333,CLEAR
21/11/2022 11:31:00 AM,1563,574,68,58,106,1320,CLEAR
21/11/2022 11:31:00 AM,1563,574,68,58,106,1320,CLEAR
21/11/2022 11:32:00 AM,1563,574,68,58,106,1320,CLEAR
21/11/2022 11:33:00 AM,1563,574,68,58,106,1320,CLEAR
21/11/2022 11:53:00 AM,1546,620,63,61,101,1316,CLEAR
21/11/2022 12:12:00 PM,1470,579,63,58,106,1111,CLEAR
21/11/2022 12:12:00 PM,1413,587,60,62,96,1165,CLEAR
21/11/2022 12:13:00 PM,1413,587,60,62,96,1165,CLEAR
21/11/2022 12:33:00 PM,1440,535,58,56,113,1135,CLEAR
21/11/2022 12:52:00 PM,1556,595,64,55,116,1209,CLEAR
21/11/2022 1:05:00 PM,1618,525,61,64,113,1109,CLEAR
21/11/2022 1:12:00 PM,1623,535,65,56,101,1205,CLEAR
21/11/2022 1:23:00 PM,1633,537,56,61,103,1098,CLEAR
21/11/2022 1:23:00 PM,1633,537,56,61,103,1098,CLEAR
21/11/2022 1:24:00 PM,1633,537,56,61,103,1098,CLEAR
21/11/2022 1:33:00 PM,1565,502,65,62,111,1143,CLEAR
21/11/2022 1:52:00 PM,1526,475,66,55,103,1268,CLEAR
21/11/2022 1:53:00 PM,1526,475,66,55,103,1268,CLEAR
21/11/2022 2:01:00 PM,1526,475,66,55,103,1268,CLEAR
21/11/2022 2:03:00 PM,1371,509,58,55,113,1236,CLEAR
21/11/2022 2:04:00 PM,1371,509,58,55,113,1236,CLEAR
21/11/2022 2:13:00 PM,780,39,66,54,113,1045,CLEAR
21/11/2022 2:33:00 PM,771,40,55,55,106,1196,CLEAR
21/11/2022 2:44:00 PM,723,35,58,64,103,1025,CLEAR
21/11/2022 2:45:00 PM,723,35,58,64,103,1025,CLEAR
21/11/2022 2:46:00 PM,723,35,58,64,103,1025,CLEAR
21/11/2022 2:53:00 PM,704,37,56,56,116,1065,CLEAR
21/11/2022 3:13:00 PM,831,39,64,60,115,1250,CLEAR
21/11/2022 3:32:00 PM,678,37,60,54,81,1388,CLEAR
21/11/2022 3:52:00 PM,801,35,91,50,103,1576,CLEAR
21/11/2022 3:55:00 PM,801,35,91,50,103,1576,CLEAR
21/11/2022 3:56:00 PM,801,35,91,50,103,1576,CLEAR
21/11/2022 3:57:00 PM,801,35,91,50,103,1576,CLEAR
21/11/2022 4:13:00 PM,855,30,70,0,83,685,CLEAR
21/11/2022 4:13:00 PM,855,30,70,0,83,685,CLEAR
21/11/2022 4:14:00 PM,791,20,78,7,76,715,CLEAR
21/11/2022 4:16:00 PM,791,20,78,7,76,715,CLEAR
21/11/2022 4:17:00 PM,791,20,78,7,76,715,CLEAR
21/11/2022 4:20:00 PM,791,20,78,7,76,715,CLEAR
21/11/2022 4:21:00 PM,789,718,59,62,116,1215,CLEAR
21/11/2022 4:23:00 PM,789,718,59,62,116,1215,CLEAR
21/11/2022 4:24:00 PM,789,718,59,62,116,1215,CLEAR
21/11/2022 4:29:00 PM,789,718,59,62,116,1215,CLEAR
21/11/2022 4:33:00 PM,688,654,65,56,103,1220,CLEAR
21/11/2022 4:36:00 PM,764,643,60,56,111,1243,CLEAR
21/11/2022 4:37:00 PM,764,643,60,56,111,1243,CLEAR
21/11/2022 4:38:00 PM,764,643,60,56,111,1243,CLEAR
21/11/2022 4:53:00 PM,718,602,61,58,111,1121,CLEAR
21/11/2022 5:13:00 PM,700,532,60,54,118,1123,CLEAR
21/11/2022 5:17:00 PM,700,532,60,54,118,1123,CLEAR
21/11/2022 5:18:00 PM,700,532,60,54,118,1123,CLEAR
21/11/2022 5:19:00 PM,700,567,64,58,116,1158,CLEAR
21/11/2022 5:33:00 PM,666,630,59,54,108,1245,CLEAR
21/11/2022 5:53:00 PM,646,567,56,55,116,1195,HI
21/11/2022 6:12:00 PM,690,507,55,56,115,1098,CLEAR
21/11/2022 6:32:00 PM,635,505,55,56,100,1171,CLEAR
21/11/2022 6:52:00 PM,592,455,61,62,101,1219,CLEAR
21/11/2022 6:53:00 PM,592,455,61,62,101,1219,CLEAR
21/11/2022 7:04:00 PM,690,522,55,62,98,1315,CLEAR
21/11/2022 7:09:00 PM,610,490,60,54,105,1333,HI
21/11/2022 7:10:00 PM,699,537,60,63,113,1315,HI
21/11/2022 7:13:00 PM,699,537,60,63,113,1315,HI
21/11/2022 7:14:00 PM,699,537,60,63,113,1315,HI
21/11/2022 7:19:00 PM,701,522,59,62,110,1279,CLEAR
21/11/2022 7:33:00 PM,1543,699,59,60,101,1363,CLEAR
21/11/2022 7:50:00 PM,1501,639,58,56,108,1175,CLEAR
21/11/2022 7:51:00 PM,1501,639,58,56,108,1175,CLEAR
21/11/2022 7:53:00 PM,1501,639,58,56,108,1175,CLEAR
21/11/2022 8:13:00 PM,1471,559,58,64,106,1326,CLEAR
21/11/2022 8:18:00 PM,1503,639,59,62,96,1325,CLEAR
21/11/2022 8:20:00 PM,1503,639,59,62,96,1325,CLEAR
21/11/2022 8:25:00 PM,1418,630,55,64,108,1184,CLEAR
21/11/2022 8:30:00 PM,1658,622,64,55,106,1161,CLEAR
21/11/2022 8:32:00 PM,1658,622,64,55,106,1161,CLEAR
21/11/2022 8:33:00 PM,1658,622,64,55,106,1161,CLEAR
21/11/2022 8:47:00 PM,1668,574,55,56,113,1125,CLEAR
21/11/2022 8:52:00 PM,1611,534,56,64,111,1223,CLEAR
21/11/2022 9:00:00 PM,1648,522,65,63,106,1225,CLEAR
21/11/2022 9:12:00 PM,1416,597,65,64,105,1184,CLEAR
21/11/2022 9:33:00 PM,1466,502,56,58,116,1130,CLEAR
21/11/2022 9:42:00 PM,1636,530,60,60,116,1121,CLEAR
21/11/2022 9:43:00 PM,1636,530,60,60,116,1121,CLEAR
21/11/2022 9:47:00 PM,1636,530,60,60,116,1121,CLEAR
21/11/2022 9:52:00 PM,1471,514,63,60,96,1260,CLEAR
21/11/2022 9:53:00 PM,1471,514,63,60,96,1260,CLEAR
21/11/2022 10:07:00 PM,1543,485,55,55,113,1308,HI
21/11/2022 10:09:00 PM,1543,485,55,55,113,1308,HI
21/11/2022 10:13:00 PM,1363,472,66,66,111,1135,CLEAR
21/11/2022 10:17:00 PM,1363,472,66,66,111,1135,CLEAR
21/11/2022 10:22:00 PM,1593,515,55,62,115,1130,CLEAR
21/11/2022 10:23:00 PM,1593,515,55,62,115,1130,CLEAR
21/11/2022 10:24:00 PM,1593,515,55,62,115,1130,CLEAR
21/11/2022 10:27:00 PM,1423,484,60,57,106,1145,CLEAR
21/11/2022 10:33:00 PM,1335,457,60,58,118,1155,CLEAR
21/11/2022 10:50:00 PM,795,37,64,58,98,1166,CLEAR
21/11/2022 10:53:00 PM,795,37,64,58,98,1166,CLEAR
21/11/2022 11:02:00 PM,769,39,65,55,100,1275,CLEAR
21/11/2022 11:04:00 PM,769,39,65,55,100,1275,CLEAR
21/11/2022 11:06:00 PM,769,39,65,55,100,1275,CLEAR
21/11/2022 11:12:00 PM,728,37,55,56,100,1086,CLEAR
